gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,fieldGoalsMade,fieldGoalsAttempted,fieldGoalsPercentage,threePointersMade,threePointersAttempted,threePointersPercentage,freeThrowsMade,freeThrowsAttempted,freeThrowsPercentage,reboundsOffensive,reboundsDefensive,reboundsTotal,assists,steals,blocks,turnovers,foulsPersonal,points,plusMinusPoints,gameDate
0022200240,1610612756,Phoenix,Suns,PHX,suns,240:00,43,101,0.426,17,39,0.436,13,18,0.722,22,38,60,35,3,8,13,22,116,21.0,2022-11-20
0022200240,1610612752,New York,Knicks,NYK,knicks,240:00,34,85,0.4,7,25,0.28,20,25,0.8,10,29,39,20,4,7,10,15,95,-21.0,2022-11-20
0022200244,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,44,83,0.53,13,37,0.351,12,16,0.75,13,36,49,31,7,1,19,23,113,26.0,2022-11-20
0022200244,1610612748,Miami,Heat,MIA,heat,240:00,31,80,0.388,6,31,0.194,19,22,0.864,11,19,30,17,6,3,16,16,87,-26.0,2022-11-20
0022200243,1610612751,Brooklyn,Nets,BKN,nets,240:00,50,83,0.602,16,34,0.471,11,15,0.733,5,40,45,33,5,5,18,25,127,12.0,2022-11-20
0022200243,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,43,99,0.434,12,37,0.324,17,31,0.548,13,31,44,28,13,0,10,12,115,-12.0,2022-11-20
0022200242,1610612758,Sacramento,Kings,SAC,kings,240:00,47,85,0.553,12,35,0.343,31,35,0.886,8,33,41,29,4,0,11,18,137,8.0,2022-11-20
0022200242,1610612765,Detroit,Pistons,DET,pistons,240:00,47,89,0.528,15,29,0.517,20,23,0.87,10,25,35,20,4,3,12,24,129,-8.0,2022-11-20
0022200247,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,45,85,0.529,12,34,0.353,21,24,0.875,5,49,54,29,5,2,15,10,123,31.0,2022-11-20
0022200247,1610612759,San Antonio,Spurs,SAS,spurs,240:00,41,105,0.39,7,34,0.206,3,10,0.3,13,31,44,26,7,2,10,17,92,-31.0,2022-11-20
0022200241,1610612764,Washington,Wizards,WAS,wizards,240:00,40,93,0.43,13,34,0.382,13,18,0.722,14,35,49,19,6,13,17,19,106,4.0,2022-11-20
0022200241,1610612766,Charlotte,Hornets,CHA,hornets,240:00,39,100,0.39,8,32,0.25,16,23,0.696,15,36,51,19,5,5,13,18,102,-4.0,2022-11-20
0022200246,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,35,78,0.449,15,42,0.357,12,21,0.571,6,30,36,24,5,3,12,18,97,-1.0,2022-11-20
0022200246,1610612743,Denver,Nuggets,DEN,nuggets,240:00,37,78,0.474,9,27,0.333,15,19,0.789,4,40,44,22,10,5,15,20,98,1.0,2022-11-20
0022200245,1610612745,Houston,Rockets,HOU,rockets,240:00,41,90,0.456,15,45,0.333,23,27,0.852,12,33,45,24,13,1,12,12,120,-7.0,2022-11-20
0022200245,1610612744,Golden State,Warriors,GSW,warriors,240:00,46,86,0.535,24,47,0.511,11,15,0.733,8,32,40,38,8,5,17,22,127,7.0,2022-11-20
0022200255,1610612746,LA,Clippers,LAC,clippers,240:00,47,91,0.516,9,24,0.375,18,19,0.947,12,29,41,26,6,6,16,20,121,7.0,2022-11-21
0022200255,1610612762,Utah,Jazz,UTA,jazz,240:00,40,89,0.449,12,38,0.316,22,24,0.917,16,29,45,22,8,5,17,18,114,-7.0,2022-11-21
0022200250,1610612741,Chicago,Bulls,CHI,bulls,240:00,46,89,0.517,14,29,0.483,15,20,0.75,8,43,51,26,10,1,11,19,121,14.0,2022-11-21
0022200250,1610612738,Boston,Celtics,BOS,celtics,240:00,38,87,0.437,19,50,0.38,12,17,0.706,5,33,38,28,3,4,15,18,107,-14.0,2022-11-21
0022200251,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,47,86,0.547,9,28,0.321,16,25,0.64,10,32,42,31,12,8,14,17,119,8.0,2022-11-21
0022200251,1610612757,Portland,Trail Blazers,POR,blazers,240:00,44,93,0.473,8,29,0.276,15,19,0.789,12,28,40,19,5,3,15,17,111,-8.0,2022-11-21
0022200253,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,49,91,0.538,15,42,0.357,15,21,0.714,11,39,50,30,15,5,14,16,128,45.0,2022-11-21
0022200253,1610612744,Golden State,Warriors,GSW,warriors,240:00,28,74,0.378,10,43,0.233,17,19,0.895,4,30,34,17,9,5,26,20,83,-45.0,2022-11-21
0022200248,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,42,70,0.6,10,19,0.526,20,23,0.87,3,34,37,24,8,3,19,17,114,12.0,2022-11-21
0022200248,1610612737,Atlanta,Hawks,ATL,hawks,240:00,38,87,0.437,11,34,0.324,15,17,0.882,10,25,35,24,11,3,16,21,102,-12.0,2022-11-21
0022200252,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,37,85,0.435,14,47,0.298,17,20,0.85,6,34,40,30,9,6,18,25,105,4.0,2022-11-21
0022200252,1610612748,Miami,Heat,MIA,heat,240:00,35,90,0.389,11,38,0.289,20,30,0.667,12,34,46,26,9,5,15,20,101,-4.0,2022-11-21
0022200249,1610612754,Indiana,Pacers,IND,pacers,240:00,43,86,0.5,13,46,0.283,24,27,0.889,12,36,48,32,9,5,21,23,123,21.0,2022-11-21
0022200249,1610612753,Orlando,Magic,ORL,magic,240:00,36,85,0.424,11,35,0.314,19,25,0.76,12,26,38,20,10,2,17,25,102,-21.0,2022-11-21
0022200254,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,43,88,0.489,8,24,0.333,25,32,0.781,11,27,38,25,5,5,14,18,119,-10.0,2022-11-21
0022200254,1610612752,New York,Knicks,NYK,knicks,240:00,51,97,0.526,11,34,0.324,16,20,0.8,14,34,48,21,10,2,13,28,129,10.0,2022-11-21
0022200259,1610612756,Phoenix,Suns,PHX,suns,240:00,48,102,0.471,16,34,0.471,3,5,0.6,8,41,49,23,8,7,15,22,115,10.0,2022-11-22
0022200259,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,36,85,0.424,4,22,0.182,29,35,0.829,7,38,45,19,8,7,17,12,105,-10.0,2022-11-22
0022200256,1610612755,Philadelphia,76ers,PHI,sixers,240:00,43,99,0.434,16,32,0.5,13,16,0.813,20,29,49,19,9,4,9,12,115,9.0,2022-11-22
0022200256,1610612751,Brooklyn,Nets,BKN,nets,240:00,44,80,0.55,9,28,0.321,9,13,0.692,4,31,35,31,5,13,15,15,106,-9.0,2022-11-22
0022200258,1610612743,Denver,Nuggets,DEN,nuggets,240:00,43,86,0.5,5,19,0.263,17,26,0.654,15,27,42,28,7,8,17,21,108,-2.0,2022-11-22
0022200258,1610612765,Detroit,Pistons,DET,pistons,240:00,45,88,0.511,8,28,0.286,12,14,0.857,12,28,40,27,7,5,16,24,110,2.0,2022-11-22
0022200257,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,41,91,0.451,8,30,0.267,19,30,0.633,13,36,49,26,12,10,18,23,109,-4.0,2022-11-22
0022200257,1610612758,Sacramento,Kings,SAC,kings,240:00,39,90,0.433,15,45,0.333,20,27,0.741,9,36,45,27,11,2,18,25,113,4.0,2022-11-22
0022200264,1610612738,Boston,Celtics,BOS,celtics,240:00,45,84,0.536,17,34,0.5,18,21,0.857,6,32,38,29,4,4,11,22,125,13.0,2022-11-23
0022200264,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,44,82,0.537,11,31,0.355,13,21,0.619,5,30,35,20,4,3,14,23,112,-13.0,2022-11-23
0022200263,1610612737,Atlanta,Hawks,ATL,hawks,240:00,41,92,0.446,11,30,0.367,22,23,0.957,10,37,47,23,9,6,13,20,115,9.0,2022-11-23
0022200263,1610612758,Sacramento,Kings,SAC,kings,240:00,41,89,0.461,9,31,0.29,15,21,0.714,10,38,48,27,6,2,18,23,106,-9.0,2022-11-23
0022200270,1610612762,Utah,Jazz,UTA,jazz,240:00,41,83,0.494,18,41,0.439,16,19,0.842,7,31,38,31,4,7,15,21,116,-9.0,2022-11-23
0022200270,1610612765,Detroit,Pistons,DET,pistons,240:00,44,89,0.494,12,24,0.5,25,27,0.926,8,30,38,24,9,2,7,20,125,9.0,2022-11-23
0022200269,1610612759,San Antonio,Spurs,SAS,spurs,240:00,41,85,0.482,10,34,0.294,18,28,0.643,8,29,37,31,11,1,18,23,110,-19.0,2022-11-23
0022200269,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,47,82,0.573,14,33,0.424,21,30,0.7,8,34,42,33,8,5,21,22,129,19.0,2022-11-23
0022200268,1610612760,Oklahoma City,Thunder,OKC,thunder,265:00,42,97,0.433,18,40,0.45,24,28,0.857,12,27,39,26,6,7,9,27,126,-5.0,2022-11-23
0022200268,1610612743,Denver,Nuggets,DEN,nuggets,265:00,42,88,0.477,14,38,0.368,33,41,0.805,17,38,55,31,4,8,17,24,131,5.0,2022-11-23
0022200260,1610612766,Charlotte,Hornets,CHA,hornets,240:00,44,92,0.478,6,23,0.261,13,21,0.619,11,33,44,25,8,1,15,15,107,6.0,2022-11-23
0022200260,1610612755,Philadelphia,76ers,PHI,sixers,240:00,38,86,0.442,9,38,0.237,16,18,0.889,8,37,45,20,9,3,19,23,101,-6.0,2022-11-23
0022200265,1610612748,Miami,Heat,MIA,heat,240:00,39,93,0.419,16,41,0.39,19,22,0.864,14,39,53,20,7,5,12,18,113,8.0,2022-11-23
0022200265,1610612764,Washington,Wizards,WAS,wizards,240:00,42,89,0.472,10,38,0.263,11,19,0.579,7,36,43,27,7,5,14,20,105,-8.0,2022-11-23
0022200262,1610612754,Indiana,Pacers,IND,pacers,240:00,37,96,0.385,16,44,0.364,11,16,0.688,13,17,30,25,16,5,13,16,101,-14.0,2022-11-23
0022200262,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,47,77,0.61,8,22,0.364,13,17,0.765,8,42,50,31,9,10,23,18,115,14.0,2022-11-23
0022200271,1610612744,Golden State,Warriors,GSW,warriors,240:00,48,97,0.495,19,51,0.373,9,13,0.692,12,33,45,36,11,5,13,26,124,17.0,2022-11-23
0022200271,1610612746,LA,Clippers,LAC,clippers,240:00,39,86,0.453,11,29,0.379,18,27,0.667,10,33,43,22,5,2,16,13,107,-17.0,2022-11-23
0022200261,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,41,74,0.554,12,27,0.444,20,23,0.87,11,28,39,22,4,4,16,14,114,18.0,2022-11-23
0022200261,1610612757,Portland,Trail Blazers,POR,blazers,240:00,35,78,0.449,13,31,0.419,13,13,1.0,11,21,32,28,9,4,16,24,96,-18.0,2022-11-23
0022200266,1610612761,Toronto,Raptors,TOR,raptors,240:00,36,101,0.356,7,29,0.241,19,25,0.76,23,29,52,16,12,2,13,13,98,-14.0,2022-11-23
0022200266,1610612751,Brooklyn,Nets,BKN,nets,240:00,45,82,0.549,17,38,0.447,5,7,0.714,7,32,39,32,10,11,19,24,112,14.0,2022-11-23
0022200267,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,41,90,0.456,12,38,0.316,19,25,0.76,11,37,48,24,5,3,19,17,113,-5.0,2022-11-23
0022200267,1610612741,Chicago,Bulls,CHI,bulls,240:00,43,87,0.494,18,42,0.429,14,18,0.778,5,30,35,30,9,12,13,20,118,5.0,2022-11-23
0022200273,1610612753,Orlando,Magic,ORL,magic,240:00,34,80,0.425,9,35,0.257,22,27,0.815,9,26,35,20,7,6,14,15,99,-8.0,2022-11-25
0022200273,1610612755,Philadelphia,76ers,PHI,sixers,240:00,39,82,0.476,14,36,0.389,15,18,0.833,13,34,47,25,7,1,15,19,107,8.0,2022-11-25
0022200285,1610612746,LA,Clippers,LAC,clippers,240:00,37,68,0.544,11,22,0.5,19,34,0.559,4,29,33,22,1,5,14,20,104,-10.0,2022-11-25
0022200285,1610612743,Denver,Nuggets,DEN,nuggets,240:00,44,89,0.494,10,30,0.333,16,23,0.696,10,27,37,27,9,5,6,24,114,10.0,2022-11-25
0022200275,1610612738,Boston,Celtics,BOS,celtics,240:00,41,83,0.494,16,37,0.432,24,27,0.889,4,34,38,27,9,6,10,24,122,18.0,2022-11-25
0022200275,1610612758,Sacramento,Kings,SAC,kings,240:00,36,87,0.414,9,36,0.25,23,26,0.885,11,34,45,20,3,4,18,22,104,-18.0,2022-11-25
0022200280,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,42,83,0.506,15,32,0.469,18,25,0.72,8,35,43,27,4,9,13,22,117,15.0,2022-11-25
0022200280,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,34,87,0.391,12,33,0.364,22,26,0.846,10,31,41,12,9,2,9,17,102,-15.0,2022-11-25
0022200274,1610612752,New York,Knicks,NYK,knicks,265:00,46,105,0.438,13,41,0.317,24,28,0.857,12,32,44,27,7,5,10,35,129,-3.0,2022-11-25
0022200274,1610612757,Portland,Trail Blazers,POR,blazers,265:00,42,85,0.494,10,32,0.313,38,51,0.745,13,35,48,24,3,3,12,24,132,3.0,2022-11-25
0022200279,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,47,91,0.516,18,38,0.474,20,27,0.741,13,33,46,26,4,4,14,20,132,21.0,2022-11-25
0022200279,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,37,86,0.43,10,31,0.323,27,31,0.871,11,30,41,26,9,4,13,22,111,-21.0,2022-11-25
0022200281,1610612760,Oklahoma City,Thunder,OKC,thunder,265:00,44,95,0.463,7,29,0.241,28,32,0.875,10,40,50,24,7,5,13,21,123,4.0,2022-11-25
0022200281,1610612741,Chicago,Bulls,CHI,bulls,265:00,44,101,0.436,12,33,0.364,19,23,0.826,14,33,47,25,5,4,15,24,119,-4.0,2022-11-25
0022200276,1610612754,Indiana,Pacers,IND,pacers,240:00,43,86,0.5,12,34,0.353,30,38,0.789,5,36,41,28,13,4,9,11,128,11.0,2022-11-25
0022200276,1610612751,Brooklyn,Nets,BKN,nets,240:00,47,88,0.534,15,41,0.366,8,10,0.8,5,33,38,27,2,8,18,28,117,-11.0,2022-11-25
0022200272,1610612766,Charlotte,Hornets,CHA,hornets,240:00,40,89,0.449,8,25,0.32,22,32,0.688,15,40,55,24,6,4,17,18,110,2.0,2022-11-25
0022200272,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,41,96,0.427,9,41,0.22,17,18,0.944,11,34,45,24,7,9,16,27,108,-2.0,2022-11-25
0022200284,1610612744,Golden State,Warriors,GSW,warriors,240:00,52,101,0.515,20,45,0.444,5,6,0.833,16,33,49,33,8,3,19,15,129,11.0,2022-11-25
0022200284,1610612762,Utah,Jazz,UTA,jazz,240:00,46,97,0.474,11,45,0.244,15,17,0.882,15,27,42,28,12,6,13,15,118,-11.0,2022-11-25
0022200277,1610612748,Miami,Heat,MIA,heat,240:00,42,89,0.472,7,26,0.269,19,23,0.826,10,37,47,24,5,5,10,19,110,3.0,2022-11-25
0022200277,1610612764,Washington,Wizards,WAS,wizards,240:00,40,93,0.43,11,39,0.282,16,20,0.8,13,32,45,27,7,9,12,18,107,-3.0,2022-11-25
0022200278,1610612745,Houston,Rockets,HOU,rockets,240:00,41,87,0.471,12,35,0.343,34,41,0.829,22,37,59,25,9,4,21,29,128,6.0,2022-11-25
0022200278,1610612737,Atlanta,Hawks,ATL,hawks,240:00,39,82,0.476,15,39,0.385,29,36,0.806,6,22,28,14,9,6,13,26,122,-6.0,2022-11-25
0022200282,1610612759,San Antonio,Spurs,SAS,spurs,240:00,38,100,0.38,6,33,0.182,12,16,0.75,20,30,50,21,11,3,16,18,94,-11.0,2022-11-25
0022200282,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,40,83,0.482,8,27,0.296,17,20,0.85,10,39,49,28,12,5,21,16,105,11.0,2022-11-25
0022200283,1610612756,Phoenix,Suns,PHX,suns,240:00,42,87,0.483,7,29,0.241,17,26,0.654,11,32,43,25,7,7,13,18,108,6.0,2022-11-25
0022200283,1610612765,Detroit,Pistons,DET,pistons,240:00,39,92,0.424,9,26,0.346,15,16,0.938,19,30,49,21,6,3,18,22,102,-6.0,2022-11-25
0022200289,1610612756,Phoenix,Suns,PHX,suns,240:00,42,92,0.457,6,22,0.273,23,30,0.767,18,30,48,23,8,6,6,20,113,1.0,2022-11-26
0022200289,1610612762,Utah,Jazz,UTA,jazz,240:00,40,79,0.506,13,32,0.406,19,25,0.76,8,32,40,20,5,2,12,19,112,-1.0,2022-11-26
0022200287,1610612745,Houston,Rockets,HOU,rockets,240:00,45,86,0.523,18,36,0.5,10,14,0.714,11,42,53,25,9,3,24,19,118,13.0,2022-11-26
0022200287,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,38,97,0.392,10,44,0.227,19,23,0.826,16,25,41,19,12,3,15,15,105,-13.0,2022-11-26
0022200288,1610612759,San Antonio,Spurs,SAS,spurs,240:00,53,105,0.505,18,37,0.486,14,20,0.7,17,30,47,33,8,5,10,32,138,-5.0,2022-11-26
0022200288,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,47,81,0.58,17,33,0.515,32,37,0.865,3,36,39,25,4,7,17,20,143,5.0,2022-11-26
0022200286,1610612761,Toronto,Raptors,TOR,raptors,240:00,38,88,0.432,8,26,0.308,21,26,0.808,17,31,48,20,10,2,13,21,105,5.0,2022-11-26
0022200286,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,35,73,0.479,11,39,0.282,19,24,0.792,4,30,34,28,7,5,16,26,100,-5.0,2022-11-26
0022200291,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,39,88,0.443,14,35,0.4,22,29,0.759,6,25,31,22,7,2,14,19,114,-23.0,2022-11-27
0022200291,1610612744,Golden State,Warriors,GSW,warriors,240:00,50,87,0.575,20,47,0.426,17,20,0.85,8,39,47,36,7,6,16,26,137,23.0,2022-11-27
0022200295,1610612765,Detroit,Pistons,DET,pistons,240:00,36,79,0.456,8,28,0.286,14,26,0.538,7,29,36,14,9,6,13,26,94,-8.0,2022-11-27
0022200295,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,33,77,0.429,8,28,0.286,28,33,0.848,10,31,41,14,3,4,14,20,102,8.0,2022-11-27
0022200293,1610612737,Atlanta,Hawks,ATL,hawks,240:00,35,88,0.398,10,36,0.278,18,19,0.947,8,34,42,24,6,3,9,12,98,-8.0,2022-11-27
0022200293,1610612748,Miami,Heat,MIA,heat,240:00,40,82,0.488,9,33,0.273,17,19,0.895,6,40,46,28,8,5,12,16,106,8.0,2022-11-27
0022200297,1610612753,Orlando,Magic,ORL,magic,240:00,36,79,0.456,12,40,0.3,19,25,0.76,7,19,26,21,9,4,15,20,103,-30.0,2022-11-27
0022200297,1610612755,Philadelphia,76ers,PHI,sixers,240:00,50,77,0.649,11,27,0.407,22,27,0.815,6,37,43,32,10,8,14,19,133,30.0,2022-11-27
0022200296,1610612752,New York,Knicks,NYK,knicks,240:00,44,87,0.506,10,30,0.333,25,30,0.833,12,30,42,30,3,7,8,27,123,-4.0,2022-11-27
0022200296,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,46,95,0.484,12,32,0.375,23,31,0.742,16,34,50,32,4,2,10,23,127,4.0,2022-11-27
0022200298,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,48,86,0.558,17,37,0.459,11,15,0.733,8,32,40,28,8,5,13,24,124,9.0,2022-11-27
0022200298,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,41,80,0.513,17,41,0.415,16,25,0.64,6,26,32,23,6,2,13,17,115,-9.0,2022-11-27
0022200294,1610612738,Boston,Celtics,BOS,celtics,240:00,44,80,0.55,16,34,0.471,26,26,1.0,10,28,38,25,2,5,14,23,130,9.0,2022-11-27
0022200294,1610612764,Washington,Wizards,WAS,wizards,240:00,44,82,0.537,7,28,0.25,26,33,0.788,6,23,29,23,8,1,4,21,121,-9.0,2022-11-27
0022200290,1610612751,Brooklyn,Nets,BKN,nets,240:00,41,78,0.526,15,35,0.429,14,18,0.778,4,34,38,27,6,2,7,24,111,14.0,2022-11-27
0022200290,1610612757,Portland,Trail Blazers,POR,blazers,240:00,35,79,0.443,12,33,0.364,15,22,0.682,11,31,42,27,4,2,13,16,97,-14.0,2022-11-27
0022200292,1610612746,LA,Clippers,LAC,clippers,240:00,42,94,0.447,6,32,0.188,24,32,0.75,18,44,62,33,7,4,18,18,114,14.0,2022-11-27
0022200292,1610612754,Indiana,Pacers,IND,pacers,240:00,36,94,0.383,9,42,0.214,19,23,0.826,9,30,39,23,14,4,11,28,100,-14.0,2022-11-27
0022200300,1610612764,Washington,Wizards,WAS,wizards,240:00,52,91,0.571,15,31,0.484,23,27,0.852,7,27,34,31,12,5,7,25,142,15.0,2022-11-28
0022200300,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,42,84,0.5,7,27,0.259,36,42,0.857,15,30,45,20,4,3,18,23,127,-15.0,2022-11-28
0022200303,1610612761,Toronto,Raptors,TOR,raptors,240:00,37,84,0.44,12,28,0.429,14,17,0.824,7,38,45,23,4,5,10,17,100,12.0,2022-11-28
0022200303,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,34,90,0.378,7,38,0.184,13,16,0.813,13,34,47,21,7,3,9,18,88,-12.0,2022-11-28
0022200307,1610612758,Sacramento,Kings,SAC,kings,240:00,46,88,0.523,9,25,0.36,16,18,0.889,8,29,37,32,9,7,15,15,117,-5.0,2022-11-28
0022200307,1610612756,Phoenix,Suns,PHX,suns,240:00,50,94,0.532,10,32,0.313,12,14,0.857,11,34,45,26,9,7,17,20,122,5.0,2022-11-28
0022200299,1610612755,Philadelphia,76ers,PHI,sixers,240:00,39,86,0.453,10,28,0.357,16,18,0.889,10,27,37,23,10,3,12,19,104,3.0,2022-11-28
0022200299,1610612737,Atlanta,Hawks,ATL,hawks,240:00,37,74,0.5,12,27,0.444,15,22,0.682,8,34,42,26,7,6,19,21,101,-3.0,2022-11-28
0022200306,1610612762,Utah,Jazz,UTA,jazz,240:00,41,85,0.482,19,49,0.388,6,15,0.4,9,36,45,30,5,4,14,17,107,-7.0,2022-11-28
0022200306,1610612741,Chicago,Bulls,CHI,bulls,240:00,43,93,0.462,6,22,0.273,22,25,0.88,13,37,50,21,6,3,7,17,114,7.0,2022-11-28
0022200301,1610612738,Boston,Celtics,BOS,celtics,240:00,55,93,0.591,24,52,0.462,6,7,0.857,9,30,39,40,10,5,13,18,140,35.0,2022-11-28
0022200301,1610612766,Charlotte,Hornets,CHA,hornets,240:00,42,86,0.488,11,29,0.379,10,15,0.667,13,24,37,28,7,2,20,14,105,-35.0,2022-11-28
0022200302,1610612751,Brooklyn,Nets,BKN,nets,240:00,44,81,0.543,9,28,0.321,12,14,0.857,8,34,42,20,7,8,16,19,109,7.0,2022-11-28
0022200302,1610612753,Orlando,Magic,ORL,magic,240:00,38,80,0.475,13,31,0.419,13,22,0.591,9,26,35,18,9,5,18,18,102,-7.0,2022-11-28
0022200308,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,40,93,0.43,11,31,0.355,24,31,0.774,18,39,57,23,3,7,14,16,115,-1.0,2022-11-28
0022200308,1610612754,Indiana,Pacers,IND,pacers,240:00,43,105,0.41,17,49,0.347,13,16,0.813,12,37,49,29,6,10,9,24,116,1.0,2022-11-28
0022200304,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,39,87,0.448,9,32,0.281,18,20,0.9,14,35,49,21,12,8,22,18,105,4.0,2022-11-28
0022200304,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,34,92,0.37,12,38,0.316,21,23,0.913,18,29,47,16,11,4,19,22,101,-4.0,2022-11-28
0022200305,1610612743,Denver,Nuggets,DEN,nuggets,240:00,50,88,0.568,12,30,0.4,17,20,0.85,13,30,43,31,8,4,14,22,129,16.0,2022-11-28
0022200305,1610612745,Houston,Rockets,HOU,rockets,240:00,39,85,0.459,16,44,0.364,19,25,0.76,12,25,37,25,4,2,17,20,113,-16.0,2022-11-28
0022200310,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,42,91,0.462,15,44,0.341,17,27,0.63,8,31,39,21,7,4,13,21,116,3.0,2022-11-29
0022200310,1610612744,Golden State,Warriors,GSW,warriors,240:00,42,88,0.477,11,43,0.256,18,23,0.783,10,40,50,27,6,3,18,23,113,-3.0,2022-11-29
0022200311,1610612757,Portland,Trail Blazers,POR,blazers,240:00,42,90,0.467,17,35,0.486,11,15,0.733,9,34,43,24,6,7,11,23,112,-6.0,2022-11-29
0022200311,1610612746,LA,Clippers,LAC,clippers,240:00,41,89,0.461,13,31,0.419,23,28,0.821,14,34,48,26,6,7,13,18,118,6.0,2022-11-29
0022200309,1610612765,Detroit,Pistons,DET,pistons,240:00,42,83,0.506,13,39,0.333,13,20,0.65,7,23,30,28,7,4,16,17,110,-30.0,2022-11-29
0022200309,1610612752,New York,Knicks,NYK,knicks,240:00,54,96,0.563,16,35,0.457,16,21,0.762,17,34,51,31,9,1,14,19,140,30.0,2022-11-29
0022200316,1610612752,New York,Knicks,NYK,knicks,240:00,42,100,0.42,6,30,0.2,13,20,0.65,19,36,55,18,2,3,7,20,103,-6.0,2022-11-30
0022200316,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,39,90,0.433,10,35,0.286,21,26,0.808,14,38,52,23,3,6,5,15,109,6.0,2022-11-30
0022200317,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,41,89,0.461,12,39,0.308,15,19,0.789,5,24,29,26,13,11,12,25,109,8.0,2022-11-30
0022200317,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,37,87,0.425,9,26,0.346,18,30,0.6,20,39,59,17,7,4,24,20,101,-8.0,2022-11-30
0022200318,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,45,86,0.523,14,33,0.424,22,26,0.846,12,40,52,28,10,4,20,16,126,18.0,2022-11-30
0022200318,1610612761,Toronto,Raptors,TOR,raptors,240:00,42,88,0.477,11,38,0.289,13,19,0.684,3,27,30,29,12,7,16,21,108,-18.0,2022-11-30
0022200322,1610612762,Utah,Jazz,UTA,jazz,240:00,45,81,0.556,14,32,0.438,21,28,0.75,13,33,46,24,4,7,18,24,125,13.0,2022-11-30
0022200322,1610612746,LA,Clippers,LAC,clippers,240:00,37,93,0.398,10,30,0.333,28,36,0.778,17,22,39,16,9,5,10,23,112,-13.0,2022-11-30
0022200313,1610612753,Orlando,Magic,ORL,magic,240:00,39,79,0.494,8,27,0.296,22,25,0.88,6,27,33,26,5,3,18,21,108,-17.0,2022-11-30
0022200313,1610612737,Atlanta,Hawks,ATL,hawks,240:00,51,94,0.543,8,32,0.25,15,19,0.789,14,35,49,25,8,3,12,17,125,17.0,2022-11-30
0022200315,1610612751,Brooklyn,Nets,BKN,nets,240:00,39,84,0.464,11,26,0.423,24,26,0.923,4,31,35,22,8,7,9,25,113,6.0,2022-11-30
0022200315,1610612764,Washington,Wizards,WAS,wizards,240:00,39,89,0.438,6,24,0.25,23,34,0.676,14,37,51,19,6,5,14,21,107,-6.0,2022-11-30
0022200314,1610612738,Boston,Celtics,BOS,celtics,240:00,46,83,0.554,22,45,0.489,20,23,0.87,11,30,41,32,7,0,17,18,134,13.0,2022-11-30
0022200314,1610612748,Miami,Heat,MIA,heat,240:00,47,90,0.522,18,40,0.45,9,9,1.0,9,23,32,25,8,3,15,21,121,-13.0,2022-11-30
0022200324,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,48,97,0.495,14,37,0.378,18,26,0.692,13,35,48,28,5,6,7,18,128,19.0,2022-11-30
0022200324,1610612757,Portland,Trail Blazers,POR,blazers,240:00,42,90,0.467,8,24,0.333,17,21,0.81,12,33,45,21,4,5,10,25,109,-19.0,2022-11-30
