gameId,teamId,teamCity,teamName,teamTricode,teamSlug,minutes,estimatedOffensiveRating,offensiveRating,estimatedDefensiveRating,defensiveRating,estimatedNetRating,netRating,assistPercentage,assistToTurnover,assistRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,estimatedTeamTurnoverPercentage,turnoverRatio,effectiveFieldGoalPercentage,trueShootingPercentage,usagePercentage,estimatedUsagePercentage,estimatedPace,pace,pacePer40,possessions,PIE,gameDate
0022200054,1610612746,LA,Clippers,LAC,clippers,240:00,91.3,91.3,101.9,103.8,-10.6,-12.6,0.6,1.11,16.0,0.18,0.634,0.446,18.461,18.4,0.482,0.517,1.0,0.2,104.46,103.5,86.25,103.0,0.448,2022-10-25
0022200052,1610612764,Washington,Wizards,WAS,wizards,240:00,120.7,121.2,98.0,100.0,22.7,21.2,0.591,2.17,19.3,0.256,0.75,0.535,12.068,12.1,0.576,0.622,1.0,0.197,100.22,99.0,82.5,99.0,0.684,2022-10-25
0022200052,1610612765,Detroit,Pistons,DET,pistons,240:00,98.0,100.0,120.7,121.2,-22.7,-21.2,0.333,0.92,9.7,0.25,0.744,0.465,12.871,13.1,0.455,0.5,1.0,0.196,100.22,99.0,82.5,99.0,0.316,2022-10-25
0022200055,1610612756,Phoenix,Suns,PHX,suns,240:00,125.3,128.8,100.5,101.9,24.8,26.9,0.66,2.21,20.4,0.38,0.75,0.569,13.089,13.5,0.576,0.626,1.0,0.197,105.72,103.5,86.25,104.0,0.621,2022-10-25
0022200055,1610612744,Golden State,Warriors,GSW,warriors,240:00,100.5,101.9,125.3,128.8,-24.8,-26.9,0.683,1.75,19.7,0.25,0.62,0.431,15.314,15.5,0.505,0.533,1.0,0.194,105.72,103.5,86.25,103.0,0.379,2022-10-25
0022200053,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,120.3,120.2,118.6,119.4,1.7,0.9,0.568,1.79,20.3,0.176,0.69,0.461,14.906,14.9,0.658,0.673,1.0,0.198,93.74,93.5,77.92,94.0,0.509,2022-10-25
0022200053,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,118.6,119.4,120.3,120.2,-1.7,-0.9,0.439,1.5,14.7,0.31,0.824,0.539,12.826,12.9,0.573,0.6,1.0,0.199,93.74,93.5,77.92,93.0,0.491,2022-10-25
0022200063,1610612762,Utah,Jazz,UTA,jazz,240:00,100.7,100.0,92.2,93.5,8.6,6.5,0.737,1.75,19.0,0.286,0.705,0.504,14.787,14.7,0.494,0.528,1.0,0.2,108.88,108.5,90.42,109.0,0.617,2022-10-26
0022200063,1610612745,Houston,Rockets,HOU,rockets,240:00,92.2,93.5,100.7,100.0,-8.6,-6.5,0.528,1.0,13.3,0.295,0.714,0.496,17.342,17.6,0.441,0.483,1.0,0.199,108.88,108.5,90.42,108.0,0.383,2022-10-26
0022200061,1610612741,Chicago,Bulls,CHI,bulls,240:00,116.4,120.4,98.6,105.8,17.8,14.6,0.791,1.89,22.7,0.289,0.673,0.495,16.892,17.5,0.586,0.636,1.0,0.196,108.56,103.0,85.83,103.0,0.563,2022-10-26
0022200061,1610612754,Indiana,Pacers,IND,pacers,240:00,98.6,105.8,116.4,120.4,-17.8,-14.6,0.838,1.55,21.0,0.327,0.711,0.505,18.09,19.4,0.523,0.564,1.0,0.194,108.56,103.0,85.83,103.0,0.437,2022-10-26
0022200060,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,104.0,105.8,93.2,96.1,10.8,9.7,0.538,1.11,14.9,0.314,0.782,0.557,17.965,18.3,0.5,0.546,1.0,0.194,105.98,103.5,86.25,104.0,0.578,2022-10-26
0022200060,1610612751,Brooklyn,Nets,BKN,nets,240:00,93.2,96.1,104.0,105.8,-10.8,-9.7,0.676,1.64,16.9,0.218,0.686,0.443,13.183,13.6,0.436,0.499,1.0,0.2,105.98,103.5,86.25,103.0,0.422,2022-10-26
0022200057,1610612765,Detroit,Pistons,DET,pistons,240:00,107.9,115.3,113.5,118.0,-5.5,-2.7,0.548,1.64,16.7,0.308,0.667,0.48,13.374,14.3,0.538,0.561,1.0,0.197,104.34,99.0,82.5,98.0,0.43,2022-10-26
0022200057,1610612737,Atlanta,Hawks,ATL,hawks,240:00,113.5,118.0,107.9,115.3,5.5,2.7,0.489,1.83,16.2,0.333,0.692,0.52,11.538,12.0,0.538,0.578,1.0,0.196,104.34,99.0,82.5,100.0,0.57,2022-10-26
0022200059,1610612761,Toronto,Raptors,TOR,raptors,240:00,127.7,126.6,113.1,117.2,14.6,9.4,0.696,3.56,24.4,0.2,0.854,0.531,9.661,9.6,0.643,0.66,1.0,0.2,94.76,93.5,77.92,94.0,0.544,2022-10-26
0022200059,1610612755,Philadelphia,76ers,PHI,sixers,240:00,113.1,117.2,127.7,126.6,-14.6,-9.4,0.725,2.23,22.4,0.146,0.8,0.469,13.491,14.0,0.608,0.624,1.0,0.195,94.76,93.5,77.92,93.0,0.456,2022-10-26
0022200062,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,128.8,127.6,114.4,116.2,14.4,11.4,0.712,2.18,26.2,0.063,0.679,0.447,16.34,16.2,0.775,0.77,1.0,0.2,105.36,105.0,87.5,105.0,0.567,2022-10-26
0022200062,1610612759,San Antonio,Spurs,SAS,spurs,240:00,114.4,116.2,128.8,127.6,-14.4,-11.4,0.791,2.13,22.0,0.321,0.938,0.553,14.998,15.2,0.537,0.583,1.0,0.199,105.36,105.0,87.5,105.0,0.433,2022-10-26
0022200058,1610612752,New York,Knicks,NYK,knicks,265:00,121.1,119.6,110.8,117.0,10.2,2.7,0.5,1.63,17.5,0.298,0.685,0.505,14.456,14.3,0.593,0.628,1.0,0.201,103.64,101.43,84.53,112.0,0.522,2022-10-26
0022200058,1610612766,Charlotte,Hornets,CHA,hornets,265:00,110.8,117.0,121.1,119.6,-10.2,-2.7,0.633,2.07,19.6,0.315,0.702,0.495,12.69,13.4,0.561,0.584,1.0,0.2,103.64,101.43,84.53,112.0,0.478,2022-10-26
0022200065,1610612757,Portland,Trail Blazers,POR,blazers,240:00,100.6,101.0,121.0,124.0,-20.4,-22.9,0.588,1.05,15.6,0.292,0.6,0.441,19.499,19.6,0.513,0.548,1.0,0.199,97.9,96.5,80.42,97.0,0.381,2022-10-26
0022200065,1610612748,Miami,Heat,MIA,heat,240:00,121.0,124.0,100.6,101.0,20.4,22.9,0.773,1.89,23.1,0.4,0.708,0.559,18.3,18.8,0.592,0.624,1.0,0.196,97.9,96.5,80.42,96.0,0.619,2022-10-26
0022200056,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,101.8,107.3,94.6,94.8,7.2,12.4,0.694,1.92,18.1,0.339,0.75,0.529,12.846,13.5,0.471,0.514,1.0,0.2,99.22,96.5,80.42,96.0,0.56,2022-10-26
0022200056,1610612753,Orlando,Magic,ORL,magic,240:00,94.6,94.8,101.8,107.3,-7.2,-12.4,0.543,1.12,15.1,0.25,0.661,0.471,17.483,17.5,0.469,0.51,1.0,0.198,99.22,96.5,80.42,97.0,0.44,2022-10-26
0022200064,1610612743,Denver,Nuggets,DEN,nuggets,240:00,106.5,105.8,95.2,96.1,11.4,9.7,0.81,3.09,23.2,0.192,0.852,0.528,10.655,10.6,0.505,0.543,1.0,0.198,103.64,103.5,86.25,104.0,0.577,2022-10-26
0022200064,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,95.2,96.1,106.5,105.8,-11.4,-9.7,0.625,1.79,18.4,0.148,0.808,0.472,13.456,13.6,0.489,0.51,1.0,0.198,103.64,103.5,86.25,103.0,0.423,2022-10-26
0022200068,1610612744,Golden State,Warriors,GSW,warriors,240:00,118.7,124.2,108.2,108.9,10.5,15.3,0.652,1.43,20.1,0.447,0.765,0.612,20.27,21.2,0.598,0.624,1.0,0.197,102.64,100.0,83.33,99.0,0.54,2022-10-27
0022200068,1610612748,Miami,Heat,MIA,heat,240:00,108.2,108.9,118.7,124.2,-10.5,-15.3,0.641,2.08,18.6,0.235,0.553,0.388,11.802,11.9,0.523,0.563,1.0,0.199,102.64,100.0,83.33,101.0,0.46,2022-10-27
0022200069,1610612758,Sacramento,Kings,SAC,kings,240:00,113.8,111.1,121.5,126.3,-7.7,-15.2,0.7,2.15,20.9,0.205,0.696,0.456,13.446,13.1,0.554,0.593,1.0,0.201,99.8,99.0,82.5,99.0,0.462,2022-10-27
0022200069,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,121.5,126.3,113.8,111.1,7.7,15.2,0.551,1.93,19.2,0.304,0.795,0.544,13.603,14.1,0.609,0.626,1.0,0.195,99.8,99.0,82.5,99.0,0.538,2022-10-27
0022200067,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,121.0,118.0,110.1,111.1,10.9,6.9,0.574,2.25,19.6,0.286,0.7,0.472,12.305,12.0,0.584,0.599,1.0,0.199,98.72,99.5,82.92,100.0,0.515,2022-10-27
0022200067,1610612746,LA,Clippers,LAC,clippers,240:00,110.1,111.1,121.0,118.0,-10.9,-6.9,0.477,1.05,16.0,0.3,0.714,0.528,20.016,20.2,0.591,0.612,1.0,0.198,98.72,99.5,82.92,99.0,0.485,2022-10-27
0022200066,1610612751,Brooklyn,Nets,BKN,nets,265:00,115.5,114.7,120.1,121.7,-4.6,-7.0,0.465,1.33,14.2,0.346,0.773,0.542,13.863,13.8,0.527,0.589,1.0,0.196,97.63,97.36,81.13,109.0,0.481,2022-10-27
0022200066,1610612742,Dallas,Mavericks,DAL,mavericks,265:00,120.1,121.7,115.5,114.7,4.6,7.0,0.61,1.39,17.9,0.227,0.654,0.458,16.76,17.0,0.63,0.669,1.0,0.199,97.63,97.36,81.13,106.0,0.519,2022-10-27
0022200080,1610612757,Portland,Trail Blazers,POR,blazers,240:00,120.4,123.8,103.5,107.8,16.9,16.0,0.625,1.88,20.7,0.283,0.667,0.495,15.414,15.8,0.606,0.633,1.0,0.197,105.52,102.0,85.0,101.0,0.592,2022-10-28
0022200080,1610612745,Houston,Rockets,HOU,rockets,240:00,103.5,107.8,120.4,123.8,-16.9,-16.0,0.575,1.35,16.1,0.333,0.717,0.505,15.852,16.5,0.5,0.538,1.0,0.195,105.52,102.0,85.0,103.0,0.408,2022-10-28
0022200070,1610612765,Detroit,Pistons,DET,pistons,240:00,112.3,113.1,133.4,138.8,-21.1,-25.6,0.486,1.64,13.7,0.352,0.667,0.495,11.031,11.1,0.471,0.545,1.0,0.2,100.82,98.5,82.08,99.0,0.369,2022-10-28
0022200070,1610612737,Atlanta,Hawks,ATL,hawks,240:00,133.4,138.8,112.3,113.1,21.1,25.6,0.564,4.43,21.7,0.333,0.648,0.505,6.868,7.1,0.629,0.648,1.0,0.198,100.82,98.5,82.08,98.0,0.631,2022-10-28
0022200077,1610612759,San Antonio,Spurs,SAS,spurs,240:00,116.8,121.7,114.3,117.0,2.5,4.7,0.804,1.76,23.8,0.333,0.63,0.5,19.015,19.8,0.628,0.662,1.0,0.198,109.44,106.0,88.33,106.0,0.555,2022-10-28
0022200077,1610612741,Chicago,Bulls,CHI,bulls,240:00,114.3,117.0,116.8,121.7,-2.5,-4.7,0.426,1.54,13.9,0.37,0.667,0.5,11.988,12.3,0.52,0.561,1.0,0.198,109.44,106.0,88.33,106.0,0.445,2022-10-28
0022200074,1610612764,Washington,Wizards,WAS,wizards,240:00,114.3,115.8,121.5,125.7,-7.2,-9.9,0.61,1.92,18.3,0.234,0.75,0.471,12.705,12.9,0.547,0.595,1.0,0.199,103.42,101.0,84.17,101.0,0.43,2022-10-28
0022200074,1610612754,Indiana,Pacers,IND,pacers,240:00,121.5,125.7,114.3,115.8,7.2,9.9,0.732,2.14,21.5,0.25,0.766,0.529,13.395,13.9,0.599,0.665,1.0,0.197,103.42,101.0,84.17,101.0,0.57,2022-10-28
0022200073,1610612761,Toronto,Raptors,TOR,raptors,240:00,91.3,97.8,118.1,120.4,-26.8,-22.6,0.606,1.18,15.0,0.373,0.795,0.541,17.248,18.5,0.436,0.466,1.0,0.199,96.7,92.5,77.08,92.0,0.364,2022-10-28
0022200073,1610612755,Philadelphia,76ers,PHI,sixers,240:00,118.1,120.4,91.3,97.8,26.8,22.6,0.581,1.67,19.7,0.205,0.627,0.459,15.816,16.1,0.622,0.645,1.0,0.194,96.7,92.5,77.08,93.0,0.636,2022-10-28
0022200078,1610612743,Denver,Nuggets,DEN,nuggets,240:00,123.2,120.6,99.6,106.3,23.6,14.3,0.462,1.5,13.9,0.352,0.764,0.56,12.637,12.4,0.559,0.585,1.0,0.2,98.16,96.0,80.0,97.0,0.579,2022-10-28
0022200078,1610612762,Utah,Jazz,UTA,jazz,240:00,99.6,106.3,123.2,120.6,-23.6,-14.3,0.632,2.4,18.0,0.236,0.648,0.44,9.866,10.5,0.473,0.508,1.0,0.196,98.16,96.0,80.0,95.0,0.421,2022-10-28
0022200079,1610612756,Phoenix,Suns,PHX,suns,240:00,125.5,125.3,110.3,112.1,15.3,13.1,0.688,2.75,22.6,0.386,0.729,0.565,12.146,12.1,0.576,0.615,1.0,0.202,99.74,99.0,82.5,99.0,0.594,2022-10-28
0022200079,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,110.3,112.1,125.5,125.3,-15.3,-13.1,0.658,1.79,18.6,0.271,0.614,0.435,13.905,14.1,0.529,0.58,1.0,0.199,99.74,99.0,82.5,99.0,0.406,2022-10-28
0022200075,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,109.3,114.4,100.9,103.8,8.4,10.6,0.548,3.29,15.2,0.348,0.698,0.515,6.429,6.7,0.445,0.492,1.0,0.195,107.98,104.0,86.67,104.0,0.547,2022-10-28
0022200075,1610612752,New York,Knicks,NYK,knicks,240:00,100.9,103.8,109.3,114.4,-8.4,-10.6,0.514,1.46,13.7,0.302,0.652,0.485,12.14,12.5,0.462,0.504,1.0,0.198,107.98,104.0,86.67,104.0,0.453,2022-10-28
0022200072,1610612738,Boston,Celtics,BOS,celtics,265:00,111.7,112.8,121.1,121.1,-9.4,-8.3,0.667,1.47,19.6,0.205,0.761,0.489,17.26,17.4,0.591,0.64,1.0,0.2,99.19,98.72,82.26,109.0,0.502,2022-10-28
0022200072,1610612739,Cleveland,Cavaliers,CLE,cavaliers,265:00,121.1,121.1,111.7,112.8,9.4,8.3,0.4,1.13,13.2,0.239,0.795,0.511,14.684,14.7,0.609,0.647,1.0,0.2,99.19,98.72,82.26,109.0,0.498,2022-10-28
0022200071,1610612753,Orlando,Magic,ORL,magic,240:00,109.2,111.9,91.6,93.0,17.7,18.9,0.667,2.33,20.5,0.152,0.797,0.514,11.601,11.9,0.553,0.586,1.0,0.195,102.5,100.5,83.75,101.0,0.628,2022-10-28
0022200071,1610612766,Charlotte,Hornets,CHA,hornets,240:00,91.6,93.0,109.2,111.9,-17.7,-18.9,0.636,1.4,15.8,0.203,0.848,0.486,14.77,15.0,0.448,0.482,1.0,0.197,102.5,100.5,83.75,100.0,0.372,2022-10-28
0022200076,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,105.2,102.8,92.0,93.6,13.2,9.2,0.659,2.7,18.4,0.246,0.704,0.461,9.473,9.3,0.48,0.507,1.0,0.202,108.22,108.5,90.42,108.0,0.56,2022-10-28
0022200076,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,92.0,93.6,105.2,102.8,-13.2,-9.2,0.541,0.91,14.0,0.296,0.754,0.539,19.841,20.2,0.466,0.506,1.0,0.199,108.22,108.5,90.42,109.0,0.44,2022-10-28
0022200082,1610612766,Charlotte,Hornets,CHA,hornets,265:00,108.5,113.2,105.6,106.6,2.9,6.6,0.744,3.2,20.3,0.323,0.776,0.542,9.038,9.4,0.471,0.519,1.0,0.199,98.57,96.0,80.0,106.0,0.534,2022-10-29
0022200082,1610612744,Golden State,Warriors,GSW,warriors,265:00,105.6,106.6,108.5,113.2,-2.9,-6.6,0.705,3.1,20.9,0.224,0.677,0.458,9.342,9.4,0.505,0.528,1.0,0.198,98.57,96.0,80.0,106.0,0.466,2022-10-29
0022200086,1610612742,Dallas,Mavericks,DAL,mavericks,265:00,97.4,101.8,107.7,109.3,-10.3,-7.5,0.447,1.06,11.9,0.288,0.755,0.5,14.04,14.7,0.442,0.505,1.0,0.194,100.8,97.81,81.51,109.0,0.416,2022-10-29
0022200086,1610612760,Oklahoma City,Thunder,OKC,thunder,265:00,107.7,109.3,97.4,101.8,10.3,7.5,0.568,1.67,17.5,0.245,0.712,0.5,13.807,14.0,0.522,0.57,1.0,0.201,100.8,97.81,81.51,107.0,0.584,2022-10-29
0022200081,1610612758,Sacramento,Kings,SAC,kings,240:00,114.7,119.0,110.1,110.8,4.6,8.2,0.643,1.29,19.7,0.205,0.736,0.511,20.239,21.0,0.645,0.67,1.0,0.195,103.2,101.0,84.17,100.0,0.554,2022-10-29
0022200081,1610612748,Miami,Heat,MIA,heat,240:00,110.1,110.8,114.7,119.0,-4.6,-8.2,0.474,2.0,13.9,0.264,0.795,0.489,8.769,8.8,0.489,0.55,1.0,0.199,103.2,101.0,84.17,102.0,0.446,2022-10-29
0022200083,1610612751,Brooklyn,Nets,BKN,nets,240:00,120.3,120.8,124.5,128.9,-4.2,-8.0,0.707,3.22,22.1,0.163,0.554,0.384,9.332,9.4,0.585,0.621,1.0,0.197,98.44,96.5,80.42,96.0,0.494,2022-10-29
0022200083,1610612754,Indiana,Pacers,IND,pacers,240:00,124.5,128.9,120.3,120.8,4.2,8.0,0.775,2.58,20.9,0.446,0.837,0.616,11.947,12.4,0.548,0.593,1.0,0.198,98.44,96.5,80.42,97.0,0.506,2022-10-29
0022200085,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,119.7,121.8,113.2,113.9,6.5,7.9,0.533,2.0,17.1,0.353,0.706,0.529,11.678,11.9,0.565,0.587,1.0,0.199,102.18,101.0,84.17,101.0,0.561,2022-10-29
0022200085,1610612737,Atlanta,Hawks,ATL,hawks,240:00,113.2,113.9,119.7,121.8,-6.5,-7.9,0.422,1.46,14.3,0.294,0.647,0.471,12.795,12.9,0.548,0.572,1.0,0.199,102.18,101.0,84.17,101.0,0.439,2022-10-29
0022200087,1610612762,Utah,Jazz,UTA,jazz,240:00,117.2,121.6,117.6,118.3,-0.4,3.3,0.667,1.5,20.6,0.295,0.675,0.476,18.904,19.6,0.626,0.647,1.0,0.197,105.2,103.0,85.83,102.0,0.506,2022-10-29
0022200087,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,117.6,118.3,117.2,121.6,0.4,-3.3,0.48,1.2,17.3,0.325,0.705,0.524,19.12,19.2,0.636,0.65,1.0,0.199,105.2,103.0,85.83,104.0,0.494,2022-10-29
0022200084,1610612741,Chicago,Bulls,CHI,bulls,240:00,107.1,106.9,111.9,112.9,-4.8,-6.0,0.611,1.22,16.6,0.222,0.773,0.494,17.689,17.6,0.519,0.588,1.0,0.2,101.82,101.5,84.58,102.0,0.464,2022-10-29
0022200084,1610612755,Philadelphia,76ers,PHI,sixers,240:00,111.9,112.9,107.1,106.9,4.8,6.0,0.718,1.47,20.3,0.227,0.778,0.506,18.649,18.8,0.582,0.627,1.0,0.197,101.82,101.5,84.58,101.0,0.536,2022-10-29
0022200092,1610612759,San Antonio,Spurs,SAS,spurs,240:00,103.9,108.1,95.3,99.0,8.6,9.1,0.75,1.35,18.8,0.365,0.651,0.522,19.417,20.2,0.512,0.552,1.0,0.197,102.9,99.0,82.5,99.0,0.561,2022-10-30
0022200092,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,95.3,99.0,103.9,108.1,-8.6,-9.1,0.525,1.91,15.0,0.349,0.635,0.478,10.7,11.1,0.424,0.455,1.0,0.2,102.9,99.0,82.5,99.0,0.439,2022-10-30
0022200091,1610612765,Detroit,Pistons,DET,pistons,240:00,123.4,125.5,108.6,109.6,14.8,15.9,0.6,1.5,17.2,0.326,0.704,0.53,15.426,15.7,0.566,0.642,1.0,0.199,104.36,103.0,85.83,102.0,0.553,2022-10-30
0022200091,1610612744,Golden State,Warriors,GSW,warriors,240:00,108.6,109.6,123.4,125.5,-14.8,-15.9,0.59,1.53,16.3,0.296,0.674,0.47,14.286,14.4,0.489,0.553,1.0,0.197,104.36,103.0,85.83,104.0,0.448,2022-10-30
0022200094,1610612756,Phoenix,Suns,PHX,suns,240:00,125.0,126.5,113.0,111.2,12.0,15.3,0.644,2.42,21.0,0.273,0.627,0.463,12.097,12.2,0.607,0.638,1.0,0.194,97.82,98.0,81.67,98.0,0.586,2022-10-30
0022200094,1610612745,Houston,Rockets,HOU,rockets,240:00,113.0,111.2,125.0,126.5,-12.0,-15.3,0.474,1.2,13.7,0.373,0.727,0.537,15.554,15.3,0.5,0.554,1.0,0.199,97.82,98.0,81.67,98.0,0.414,2022-10-30
0022200093,1610612742,Dallas,Mavericks,DAL,mavericks,240:00,120.9,125.3,111.8,114.1,9.0,11.1,0.366,3.75,13.1,0.174,0.673,0.432,4.241,4.4,0.56,0.598,1.0,0.195,94.1,91.5,76.25,91.0,0.538,2022-10-30
0022200093,1610612753,Orlando,Magic,ORL,magic,240:00,111.8,114.1,120.9,125.3,-9.0,-11.1,0.541,1.67,16.0,0.327,0.826,0.568,12.782,13.0,0.525,0.565,1.0,0.2,94.1,91.5,76.25,92.0,0.462,2022-10-30
0022200089,1610612738,Boston,Celtics,BOS,celtics,240:00,114.5,115.5,94.0,96.9,20.6,18.6,0.806,2.07,22.2,0.182,0.698,0.486,14.315,14.4,0.589,0.638,1.0,0.2,98.92,97.0,80.83,97.0,0.622,2022-10-30
0022200089,1610612764,Washington,Wizards,WAS,wizards,240:00,94.0,96.9,114.5,115.5,-20.6,-18.6,0.579,2.2,16.1,0.302,0.818,0.514,9.996,10.3,0.423,0.447,1.0,0.195,98.92,97.0,80.83,97.0,0.378,2022-10-30
0022200090,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,119.4,122.2,106.9,110.2,12.5,12.0,0.805,2.36,22.9,0.28,0.686,0.485,13.812,14.1,0.59,0.621,1.0,0.198,101.2,98.5,82.08,99.0,0.554,2022-10-30
0022200090,1610612752,New York,Knicks,NYK,knicks,240:00,106.9,110.2,119.4,122.2,-12.5,-12.0,0.578,1.86,18.7,0.314,0.72,0.515,13.856,14.3,0.543,0.545,1.0,0.2,101.2,98.5,82.08,98.0,0.446,2022-10-30
0022200088,1610612746,LA,Clippers,LAC,clippers,240:00,92.2,96.8,114.8,117.9,-22.7,-21.1,0.667,1.6,18.4,0.259,0.646,0.441,15.194,16.0,0.483,0.496,1.0,0.199,98.12,94.5,78.75,94.0,0.373,2022-10-30
0022200088,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,114.8,117.9,92.2,96.8,22.7,21.1,0.696,2.46,22.6,0.354,0.741,0.559,13.331,13.7,0.575,0.58,1.0,0.194,98.12,94.5,78.75,95.0,0.627,2022-10-30
0022200095,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,120.0,122.2,110.1,110.0,10.0,12.2,0.522,2.67,17.4,0.308,0.719,0.523,8.929,9.1,0.547,0.577,1.0,0.199,100.36,99.5,82.92,99.0,0.543,2022-10-30
0022200095,1610612743,Denver,Nuggets,DEN,nuggets,240:00,110.1,110.0,120.0,122.2,-10.0,-12.2,0.585,2.67,17.5,0.281,0.692,0.477,9.007,9.0,0.505,0.529,1.0,0.2,100.36,99.5,82.92,100.0,0.457,2022-10-30
0022200097,1610612764,Washington,Wizards,WAS,wizards,240:00,111.6,112.1,115.9,119.2,-4.3,-7.1,0.579,1.38,16.9,0.209,0.829,0.512,16.09,16.2,0.531,0.6,1.0,0.195,100.62,99.0,82.5,99.0,0.463,2022-10-31
0022200097,1610612755,Philadelphia,76ers,PHI,sixers,240:00,115.9,119.2,111.6,112.1,4.3,7.1,0.565,1.86,19.7,0.171,0.791,0.488,13.752,14.1,0.627,0.643,1.0,0.195,100.62,99.0,82.5,99.0,0.537,2022-10-31
0022200100,1610612749,Milwaukee,Bucks,MIL,bucks,240:00,108.1,111.1,107.7,109.1,0.4,2.0,0.526,1.25,14.7,0.353,0.692,0.524,15.723,16.2,0.5,0.551,1.0,0.199,101.0,99.0,82.5,99.0,0.513,2022-10-31
0022200100,1610612765,Detroit,Pistons,DET,pistons,240:00,107.7,109.1,108.1,111.1,-0.4,-2.0,0.463,1.58,14.4,0.308,0.647,0.476,11.971,12.1,0.489,0.533,1.0,0.2,101.0,99.0,82.5,99.0,0.487,2022-10-31
0022200096,1610612766,Charlotte,Hornets,CHA,hornets,240:00,102.7,105.9,108.2,111.7,-5.5,-5.8,0.721,1.48,21.8,0.244,0.667,0.462,19.97,20.6,0.595,0.599,1.0,0.198,105.74,102.5,85.42,102.0,0.49,2022-10-31
0022200096,1610612758,Sacramento,Kings,SAC,kings,240:00,108.2,111.7,102.7,105.9,5.5,5.8,0.703,1.37,18.3,0.333,0.756,0.538,17.871,18.4,0.535,0.591,1.0,0.199,105.74,102.5,85.42,103.0,0.51,2022-10-31
0022200101,1610612762,Utah,Jazz,UTA,jazz,240:00,116.7,117.5,96.8,100.0,19.9,17.5,0.619,1.63,18.5,0.24,0.641,0.465,15.432,15.5,0.579,0.613,1.0,0.197,106.08,104.0,86.67,103.0,0.615,2022-10-31
0022200101,1610612763,Memphis,Grizzlies,MEM,grizzlies,240:00,96.8,100.0,116.7,117.5,-19.9,-17.5,0.368,0.88,10.0,0.359,0.76,0.535,14.749,15.2,0.446,0.475,1.0,0.198,106.08,104.0,86.67,105.0,0.385,2022-10-31
0022200099,1610612761,Toronto,Raptors,TOR,raptors,240:00,132.9,135.0,102.8,105.8,30.1,29.1,0.543,3.57,17.7,0.327,0.745,0.531,6.692,6.8,0.576,0.634,1.0,0.199,105.3,103.0,85.83,103.0,0.637,2022-10-31
0022200099,1610612737,Atlanta,Hawks,ATL,hawks,240:00,102.8,105.8,132.9,135.0,-30.1,-29.1,0.718,1.56,19.9,0.255,0.673,0.469,16.981,17.5,0.53,0.574,1.0,0.2,105.3,103.0,85.83,103.0,0.363,2022-10-31
0022200102,1610612746,LA,Clippers,LAC,clippers,240:00,94.5,96.0,87.6,93.0,6.9,3.0,0.622,1.64,17.5,0.231,0.719,0.486,13.933,14.1,0.477,0.503,1.0,0.199,103.3,99.5,82.92,99.0,0.54,2022-10-31
0022200102,1610612745,Houston,Rockets,HOU,rockets,240:00,87.6,93.0,94.5,96.0,-6.9,-3.0,0.5,1.13,13.1,0.281,0.769,0.514,14.135,15.0,0.432,0.474,1.0,0.196,103.3,99.5,82.92,100.0,0.46,2022-10-31
0022200098,1610612751,Brooklyn,Nets,BKN,nets,240:00,112.8,110.5,98.1,104.8,14.7,5.7,0.605,1.3,19.3,0.211,0.667,0.472,19.455,19.0,0.606,0.653,1.0,0.2,106.96,104.5,87.08,105.0,0.603,2022-10-31
0022200098,1610612754,Indiana,Pacers,IND,pacers,240:00,98.1,104.8,112.8,110.5,-14.7,-5.7,0.561,0.96,16.0,0.333,0.789,0.528,21.598,23.1,0.534,0.561,1.0,0.198,106.96,104.5,87.08,104.0,0.397,2022-10-31
0022200106,1610612756,Phoenix,Suns,PHX,suns,240:00,113.0,117.2,101.4,108.1,11.6,9.1,0.756,2.82,22.0,0.265,0.635,0.455,10.713,11.1,0.556,0.588,1.0,0.197,104.12,99.0,82.5,99.0,0.574,2022-11-01
0022200106,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,101.4,108.1,113.0,117.2,-11.6,-9.1,0.649,1.33,17.2,0.365,0.735,0.545,17.052,18.2,0.5,0.548,1.0,0.196,104.12,99.0,82.5,99.0,0.426,2022-11-01
